env_id,city,route_id,segment_start_lat,segment_start_lon,segment_end_lat,segment_end_lon,time_window_start,time_window_end,time_of_day,weekday,traffic_index,congestion_score,avg_speed_kmph,reliability_pct,weather,weather_severity,weather_speed_factor,road_condition,road_condition_factor,incident_flag,incident_type,incident_delay_min,elevation_gain_m,slope_pct_avg,temp_celsius,humidity_pct,air_quality_index,fuel_modifier,time_modifier,last_updated
env_0605,Mumbai,R001048,19.048784,72.859864,19.092132,72.864321,2025-11-14T11:00:00,2025-11-14T12:00:00,morning,Sunday,1.32,15,26.0,51.8,Clear,0,1.0,Good,1.0,False,None,0,182.6,6.42,28.4,62,54,1.288,1.32,2025-11-13T11:04:37.312037
env_0606,Chennai,R001077,13.051177,80.227151,13.059481,80.225399,2025-11-14T09:00:00,2025-11-14T10:00:00,morning,Sunday,1.15,77,16.8,75.0,Clear,0,1.0,Good,1.0,False,None,0,81.3,2.28,24.5,70,177,1.128,1.15,2025-11-13T11:04:37.312086
env_0607,Delhi,R001057,28.583286,77.230818,28.582668,77.223774,2025-11-14T18:00:00,2025-11-14T19:00:00,evening,Wednesday,1.02,18,19.6,68.0,Rain,2,0.88,Moderate,1.08,False,None,0,195.3,6.51,26.3,59,90,1.064,0.97,2025-11-13T11:04:37.312134
env_0608,Bengaluru,R000498,13.009545,77.620248,12.934651,77.616825,2025-11-14T19:00:00,2025-11-14T20:00:00,evening,Tuesday,0.89,42,20.1,89.3,Rain,2,0.88,Good,1.0,False,None,0,120.0,5.81,32.5,88,124,0.924,0.78,2025-11-13T11:04:37.312183
env_0609,Bengaluru,R000383,12.961928,77.567508,12.989175,77.578593,2025-11-14T11:00:00,2025-11-14T12:00:00,morning,Wednesday,0.97,12,39.6,71.1,Clear,0,1.0,Moderate,1.08,False,None,0,156.3,4.03,29.4,41,107,1.075,1.05,2025-11-13T11:04:37.312231
env_0610,Pune,R000224,18.507237,73.862309,18.520497,73.824545,2025-11-14T14:00:00,2025-11-14T15:00:00,afternoon,Wednesday,1.45,27,21.6,87.4,Clear,0,1.0,Moderate,1.08,True,Protest,25,22.0,0.62,25.3,53,103,1.86,2.22,2025-11-13T11:04:37.312277
env_0611,Mumbai,R000398,19.108853,72.853472,19.057507,72.898588,2025-11-14T18:00:00,2025-11-14T19:00:00,evening,Saturday,1.0,28,43.2,54.1,Rain,2,0.88,Good,1.0,False,None,0,264.2,19.27,22.7,52,111,1.129,0.88,2025-11-13T11:04:37.312342
env_0612,Chennai,R000188,13.095787,80.240499,13.054378,80.261199,2025-11-14T16:00:00,2025-11-14T17:00:00,afternoon,Tuesday,0.84,62,53.5,82.6,Fog,1,0.9,Poor,1.15,False,None,0,153.9,4.7,26.6,64,74,0.956,0.87,2025-11-13T11:04:37.312391
env_0613,Hyderabad,R001026,17.420838,78.514591,17.407029,78.489147,2025-11-14T06:00:00,2025-11-14T07:00:00,morning,Monday,1.62,36,27.0,94.9,Clear,0,1.0,Good,1.0,False,None,0,38.0,2.75,30.4,40,112,1.462,1.62,2025-11-13T11:04:37.312442
env_0614,Pune,R000773,18.503785,73.870383,18.520135,73.879626,2025-11-14T09:00:00,2025-11-14T10:00:00,morning,Saturday,1.62,10,28.3,80.6,Clear,0,1.0,Moderate,1.08,False,None,0,266.3,21.67,30.5,47,184,1.742,1.75,2025-11-13T11:04:37.312489
env_0615,Pune,R001178,18.499084,73.860623,18.492984,73.8464,2025-11-14T21:00:00,2025-11-14T22:00:00,evening,Wednesday,1.55,85,12.8,94.9,Clear,0,1.0,Poor,1.15,False,None,0,68.6,2.44,24.1,55,165,1.57,1.78,2025-11-13T11:04:37.312538
env_0616,Mumbai,R000687,19.059769,72.835374,19.051515,72.831348,2025-11-14T15:00:00,2025-11-14T16:00:00,afternoon,Tuesday,1.27,62,37.7,51.9,Clear,0,1.0,Good,1.0,False,None,0,75.1,1.97,28.0,90,240,1.209,1.27,2025-11-13T11:04:37.312589
env_0617,Bengaluru,R001064,12.990969,77.556251,12.934479,77.622631,2025-11-14T06:00:00,2025-11-14T07:00:00,morning,Monday,1.65,17,20.1,59.1,Clear,0,1.0,Poor,1.15,False,None,0,262.0,24.22,24.2,69,68,1.872,1.9,2025-11-13T11:04:37.312638
env_0618,Mumbai,R000436,19.035995,72.845251,19.04786,72.917449,2025-11-14T17:00:00,2025-11-14T18:00:00,evening,Monday,1.54,75,22.2,69.6,Clear,0,1.0,Moderate,1.08,False,None,0,230.1,7.85,24.0,53,184,1.54,1.66,2025-11-13T11:04:37.312686
env_0619,Mumbai,R000595,19.100966,72.831734,19.05021,72.917336,2025-11-14T06:00:00,2025-11-14T07:00:00,morning,Sunday,1.28,67,33.1,65.4,Clear,0,1.0,Poor,1.15,False,None,0,222.3,8.6,27.7,53,109,1.415,1.47,2025-11-13T11:04:37.312734
env_0620,Pune,R000767,18.531851,73.819114,18.480647,73.843756,2025-11-14T06:00:00,2025-11-14T07:00:00,morning,Friday,1.54,74,18.1,75.4,Rain,2,0.88,Poor,1.15,False,None,0,58.6,5.6,35.9,56,199,1.468,1.56,2025-11-13T11:04:37.312781
env_0621,Delhi,R000826,28.639522,77.229616,28.626278,77.221596,2025-11-14T18:00:00,2025-11-14T19:00:00,evening,Sunday,1.5,47,29.4,78.9,Rain,2,0.88,Moderate,1.08,False,None,0,229.5,6.44,23.3,73,125,1.385,1.43,2025-11-13T11:04:37.312827
env_0622,Delhi,R001097,28.642253,77.216928,28.627578,77.215876,2025-11-14T10:00:00,2025-11-14T11:00:00,morning,Wednesday,1.31,47,12.0,72.5,Clear,0,1.0,Moderate,1.08,False,None,0,62.4,4.09,24.7,51,107,1.328,1.41,2025-11-13T11:04:37.312872
env_0623,Mumbai,R000290,19.103627,72.870687,19.082392,72.923763,2025-11-14T07:00:00,2025-11-14T08:00:00,morning,Thursday,1.36,12,36.5,71.3,Clear,0,1.0,Good,1.0,False,None,0,291.8,26.73,28.2,87,105,1.519,1.36,2025-11-13T11:04:37.312917
env_0624,Mumbai,R001151,19.120303,72.90014,19.077999,72.84974,2025-11-14T17:00:00,2025-11-14T18:00:00,evening,Saturday,1.02,76,19.5,90.4,Rain,2,0.88,Poor,1.15,False,None,0,249.3,6.75,35.4,82,80,1.108,1.03,2025-11-13T11:04:37.312960
env_0625,Delhi,R001160,28.624901,77.193134,28.618825,77.243897,2025-11-14T10:00:00,2025-11-14T11:00:00,morning,Thursday,1.33,55,25.6,56.6,Rain,2,0.88,Good,1.0,False,None,0,174.0,8.55,30.8,53,53,1.224,1.17,2025-11-13T11:04:37.313007
env_0626,Chennai,R000987,13.113574,80.230525,13.115761,80.308929,2025-11-14T12:00:00,2025-11-14T13:00:00,afternoon,Sunday,1.28,83,20.9,91.6,Clear,0,1.0,Poor,1.15,False,None,0,122.6,8.47,30.2,89,129,1.414,1.47,2025-11-13T11:04:37.313050
env_0627,Chennai,R000557,13.095304,80.224756,13.035645,80.316622,2025-11-14T21:00:00,2025-11-14T22:00:00,evening,Sunday,1.0,10,38.4,73.1,Rain,2,0.88,Poor,1.15,False,None,0,299.5,22.18,35.7,64,178,1.249,1.01,2025-11-13T11:04:37.313094
env_0628,Delhi,R000154,28.572021,77.178333,28.625089,77.241356,2025-11-14T06:00:00,2025-11-14T07:00:00,morning,Monday,1.65,58,20.3,77.5,Clear,0,1.0,Good,1.0,False,None,0,258.1,13.14,28.3,89,95,1.586,1.65,2025-11-13T11:04:37.313141
env_0629,Pune,R001069,18.48999,73.864946,18.514731,73.847813,2025-11-14T10:00:00,2025-11-14T11:00:00,morning,Monday,1.46,38,25.6,62.2,Storm,3,0.75,Good,1.0,False,None,0,120.3,10.24,35.2,48,235,1.165,1.09,2025-11-13T11:04:37.313191
env_0630,Hyderabad,R000844,17.402139,78.496331,17.369455,78.492246,2025-11-14T08:00:00,2025-11-14T09:00:00,morning,Saturday,1.59,90,27.6,91.5,Fog,1,0.9,UnderConstruction,1.2,False,None,0,280.1,23.33,32.9,41,151,1.737,1.72,2025-11-13T11:04:37.313241
env_0631,Chennai,R001093,13.05898,80.31773,13.052544,80.266087,2025-11-14T08:00:00,2025-11-14T09:00:00,morning,Tuesday,1.66,50,16.6,91.9,Clear,0,1.0,Poor,1.15,False,None,0,142.8,3.78,28.5,53,92,1.675,1.91,2025-11-13T11:04:37.313292
env_0632,Pune,R000209,18.478259,73.823038,18.508383,73.828587,2025-11-14T19:00:00,2025-11-14T20:00:00,evening,Tuesday,1.54,95,17.0,71.0,Clear,0,1.0,UnderConstruction,1.2,False,None,0,61.2,2.61,34.5,74,125,1.621,1.85,2025-11-13T11:04:37.313347
env_0633,Mumbai,R000542,19.085256,72.900299,19.042869,72.885581,2025-11-14T07:00:00,2025-11-14T08:00:00,morning,Tuesday,1.58,47,20.8,93.8,Clear,0,1.0,Good,1.0,False,None,0,74.8,4.63,25.5,46,151,1.452,1.58,2025-11-13T11:04:37.313391
env_0634,Hyderabad,R001095,17.345828,78.450877,17.381321,78.515794,2025-11-14T11:00:00,2025-11-14T12:00:00,morning,Tuesday,0.87,30,43.0,89.5,Storm,3,0.75,Moderate,1.08,False,None,0,35.2,2.23,29.3,66,93,0.812,0.7,2025-11-13T11:04:37.313437
env_0635,Chennai,R001119,13.066714,80.303675,13.111139,80.289378,2025-11-14T20:00:00,2025-11-14T21:00:00,evening,Tuesday,1.48,39,30.8,74.3,Storm,3,0.75,Poor,1.15,False,None,0,206.1,10.54,22.4,54,196,1.301,1.28,2025-11-13T11:04:37.313482
env_0636,Hyderabad,R000047,17.384283,78.506982,17.38946,78.500365,2025-11-14T18:00:00,2025-11-14T19:00:00,evening,Saturday,1.63,25,18.9,81.5,Clear,0,1.0,Poor,1.15,False,None,0,124.5,3.73,24.1,90,53,1.646,1.87,2025-11-13T11:04:37.313545
env_0637,Mumbai,R000005,19.063612,72.842063,19.091891,72.844794,2025-11-14T13:00:00,2025-11-14T14:00:00,afternoon,Saturday,1.11,30,16.2,67.7,Storm,3,0.75,Good,1.0,False,None,0,164.0,7.0,23.5,56,153,0.951,0.83,2025-11-13T11:04:37.313594
env_0638,Chennai,R000308,13.105949,80.272984,13.109709,80.238121,2025-11-14T10:00:00,2025-11-14T11:00:00,morning,Wednesday,1.31,68,31.6,93.0,Clear,0,1.0,Good,1.0,False,None,0,74.4,2.59,29.6,90,189,1.243,1.31,2025-11-13T11:04:37.313639
env_0639,Bengaluru,R000325,12.934287,77.636459,13.006687,77.624439,2025-11-14T13:00:00,2025-11-14T14:00:00,afternoon,Saturday,1.56,65,31.5,76.9,Rain,2,0.88,Good,1.0,False,None,0,43.3,1.19,26.7,87,206,1.291,1.37,2025-11-13T11:04:37.313685
env_0640,Chennai,R001134,13.095652,80.285427,13.061057,80.265886,2025-11-14T20:00:00,2025-11-14T21:00:00,evening,Sunday,1.48,14,26.6,69.9,Clear,0,1.0,Good,1.0,False,None,0,123.5,5.69,24.7,89,218,1.393,1.48,2025-11-13T11:04:37.313733
env_0641,Delhi,R000054,28.65729,77.204201,28.601945,77.166799,2025-11-14T08:00:00,2025-11-14T09:00:00,morning,Saturday,1.37,69,23.6,73.9,Clear,0,1.0,Good,1.0,False,None,0,275.0,10.92,32.1,49,83,1.368,1.37,2025-11-13T11:04:37.313778
env_0642,Mumbai,R001058,19.08368,72.877091,19.100976,72.906753,2025-11-14T16:00:00,2025-11-14T17:00:00,afternoon,Saturday,1.27,61,29.5,80.7,Rain,2,0.88,Good,1.0,False,None,0,265.5,8.88,34.1,88,149,1.193,1.12,2025-11-13T11:04:37.313823
env_0643,Hyderabad,R000680,17.403561,78.493619,17.338063,78.449183,2025-11-14T14:00:00,2025-11-14T15:00:00,afternoon,Friday,0.96,53,46.7,62.1,Clear,0,1.0,Good,1.0,False,None,0,121.2,8.53,33.6,79,125,1.057,0.96,2025-11-13T11:04:37.313868
env_0644,Delhi,R000506,28.627295,77.17231,28.61717,77.216605,2025-11-14T14:00:00,2025-11-14T15:00:00,afternoon,Sunday,1.15,38,39.4,58.8,Fog,1,0.9,Poor,1.15,False,None,0,105.4,7.06,23.1,83,133,1.204,1.19,2025-11-13T11:04:37.313928
env_0645,Delhi,R001092,28.64005,77.231242,28.657116,77.17679,2025-11-14T16:00:00,2025-11-14T17:00:00,afternoon,Thursday,0.95,83,22.1,92.6,Clear,0,1.0,Moderate,1.08,False,None,0,184.3,6.02,23.4,72,77,1.081,1.03,2025-11-13T11:04:37.313979
env_0646,Chennai,R000802,13.069623,80.223266,13.097282,80.272593,2025-11-14T18:00:00,2025-11-14T19:00:00,evening,Sunday,1.3,12,28.0,84.0,Rain,2,0.88,Good,1.0,False,None,0,7.2,0.38,30.7,83,181,1.122,1.14,2025-11-13T11:04:37.314024
env_0647,Chennai,R000153,13.125332,80.23202,13.080822,80.269125,2025-11-14T07:00:00,2025-11-14T08:00:00,morning,Tuesday,1.27,52,27.8,62.1,Clear,0,1.0,Poor,1.15,False,None,0,95.7,4.84,28.4,60,133,1.37,1.46,2025-11-13T11:04:37.314068
env_0648,Delhi,R000220,28.58556,77.176351,28.625838,77.180447,2025-11-14T19:00:00,2025-11-14T20:00:00,evening,Thursday,1.46,77,12.6,85.9,Clear,0,1.0,Good,1.0,True,Protest,13,286.1,19.74,34.1,46,122,1.743,1.78,2025-11-13T11:04:37.314112
env_0649,Bengaluru,R000073,12.999233,77.562332,12.959893,77.597521,2025-11-14T09:00:00,2025-11-14T10:00:00,morning,Saturday,1.33,70,26.1,77.2,Rain,2,0.88,Moderate,1.08,True,Diversion,9,74.3,2.92,29.8,89,139,1.364,1.45,2025-11-13T11:04:37.314157
env_0650,Hyderabad,R000334,17.424019,78.530217,17.390741,78.527989,2025-11-14T19:00:00,2025-11-14T20:00:00,evening,Thursday,0.85,51,53.2,76.3,Clear,0,1.0,Moderate,1.08,False,None,0,87.5,2.44,23.9,85,136,0.968,0.92,2025-11-13T11:04:37.314202
env_0651,Chennai,R000691,13.131015,80.310017,13.060661,80.283917,2025-11-14T19:00:00,2025-11-14T20:00:00,evening,Wednesday,1.52,50,28.0,87.9,Clear,0,1.0,Good,1.0,False,None,0,186.2,13.73,23.2,84,159,1.501,1.52,2025-11-13T11:04:37.314248
env_0652,Mumbai,R000053,19.039613,72.912801,19.114249,72.831987,2025-11-14T15:00:00,2025-11-14T16:00:00,afternoon,Wednesday,1.38,85,27.3,60.4,Fog,1,0.9,Good,1.0,False,None,0,265.5,7.63,33.2,60,67,1.244,1.24,2025-11-13T11:04:37.314292
env_0653,Delhi,R000012,28.596298,77.207053,28.616079,77.222342,2025-11-14T19:00:00,2025-11-14T20:00:00,evening,Friday,1.46,22,17.1,62.8,Clear,0,1.0,Moderate,1.08,False,None,0,187.9,5.96,24.0,84,106,1.466,1.58,2025-11-13T11:04:37.314339
env_0654,Hyderabad,R000920,17.424887,78.515583,17.406936,78.465967,2025-11-14T19:00:00,2025-11-14T20:00:00,evening,Tuesday,1.47,26,18.9,73.2,Rain,2,0.88,Good,1.0,False,None,0,66.7,1.72,29.4,51,231,1.24,1.29,2025-11-13T11:04:37.314385
env_0655,Chennai,R000217,13.106405,80.239742,13.038992,80.240718,2025-11-14T10:00:00,2025-11-14T11:00:00,morning,Sunday,1.38,90,18.6,54.2,Clear,0,1.0,Good,1.0,False,None,0,77.2,4.32,24.2,85,191,1.309,1.38,2025-11-13T11:04:37.314429
env_0656,Hyderabad,R000707,17.337423,78.453206,17.382166,78.488568,2025-11-14T08:00:00,2025-11-14T09:00:00,morning,Saturday,1.21,33,38.4,71.6,Clear,0,1.0,Moderate,1.08,False,None,0,190.2,7.76,27.3,76,58,1.295,1.31,2025-11-13T11:04:37.314473
env_0657,Mumbai,R000292,19.087861,72.878793,19.103552,72.894678,2025-11-14T20:00:00,2025-11-14T21:00:00,evening,Thursday,1.61,80,14.6,54.6,Clear,0,1.0,Poor,1.15,False,None,0,288.3,9.82,24.5,69,225,1.693,1.85,2025-11-13T11:04:37.314519
env_0658,Delhi,R000407,28.60819,77.230719,28.585627,77.215448,2025-11-14T11:00:00,2025-11-14T12:00:00,morning,Sunday,1.63,51,13.1,57.0,Fog,1,0.9,Poor,1.15,False,None,0,126.5,8.36,23.4,67,133,1.567,1.69,2025-11-13T11:04:37.314564
env_0659,Pune,R001199,18.477936,73.83702,18.525714,73.821087,2025-11-14T11:00:00,2025-11-14T12:00:00,morning,Wednesday,1.39,41,30.7,88.5,Clear,0,1.0,Good,1.0,False,None,0,83.7,6.13,32.1,69,238,1.334,1.39,2025-11-13T11:04:37.314608
env_0660,Pune,R001010,18.492287,73.887524,18.499384,73.90089,2025-11-14T16:00:00,2025-11-14T17:00:00,afternoon,Wednesday,1.58,83,27.5,84.9,Rain,2,0.88,Moderate,1.08,False,None,0,136.8,3.94,34.0,68,50,1.409,1.5,2025-11-13T11:04:37.314654
env_0661,Delhi,R001170,28.581333,77.165988,28.569444,77.183649,2025-11-14T20:00:00,2025-11-14T21:00:00,evening,Sunday,1.27,73,31.6,59.6,Rain,2,0.88,Poor,1.15,False,None,0,285.6,7.44,29.3,48,88,1.297,1.29,2025-11-13T11:04:37.314700
env_0662,Bengaluru,R000202,12.935072,77.581031,12.99452,77.617211,2025-11-14T07:00:00,2025-11-14T08:00:00,morning,Friday,0.97,14,47.3,61.9,Clear,0,1.0,Moderate,1.08,False,None,0,266.0,10.41,29.1,76,162,1.139,1.05,2025-11-13T11:04:37.314744
env_0663,Mumbai,R000432,19.095332,72.899904,19.113852,72.894435,2025-11-14T17:00:00,2025-11-14T18:00:00,evening,Tuesday,1.01,78,28.5,52.7,Rain,2,0.88,Moderate,1.08,False,None,0,231.7,14.43,25.9,59,110,1.136,0.96,2025-11-13T11:04:37.314789
env_0664,Hyderabad,R000168,17.416467,78.522219,17.392385,78.447648,2025-11-14T08:00:00,2025-11-14T09:00:00,morning,Wednesday,1.55,30,31.2,89.2,Clear,0,1.0,Poor,1.15,False,None,0,234.8,8.02,24.3,86,200,1.626,1.78,2025-11-13T11:04:37.314833
env_0665,Pune,R000714,18.536801,73.815948,18.490284,73.834418,2025-11-14T12:00:00,2025-11-14T13:00:00,afternoon,Monday,1.35,35,34.7,75.9,Heatwave,1,0.95,Good,1.0,False,None,0,152.5,5.4,23.6,65,62,1.25,1.28,2025-11-13T11:04:37.314876
env_0666,Pune,R000310,18.543576,73.818256,18.48614,73.893373,2025-11-14T20:00:00,2025-11-14T21:00:00,evening,Thursday,1.22,94,16.3,55.2,Rain,2,0.88,Moderate,1.08,False,None,0,117.9,8.98,34.8,42,80,1.222,1.16,2025-11-13T11:04:37.314921
env_0667,Chennai,R000066,13.077349,80.293,13.098872,80.313253,2025-11-14T20:00:00,2025-11-14T21:00:00,evening,Tuesday,0.98,89,42.0,59.6,Clear,0,1.0,Good,1.0,False,None,0,66.5,6.39,24.5,81,220,1.05,0.98,2025-11-13T11:04:37.314966
env_0668,Mumbai,R001067,19.036363,72.904136,19.054204,72.837746,2025-11-14T15:00:00,2025-11-14T16:00:00,afternoon,Monday,1.51,60,24.4,56.3,Clear,0,1.0,Good,1.0,False,None,0,294.7,20.32,26.0,48,54,1.56,1.51,2025-11-13T11:04:37.315009
env_0669,Chennai,R000397,13.102763,80.257373,13.129468,80.292857,2025-11-14T08:00:00,2025-11-14T09:00:00,morning,Sunday,1.47,93,10.2,91.9,Rain,2,0.88,Moderate,1.08,False,None,0,234.9,8.54,33.5,89,74,1.385,1.4,2025-11-13T11:04:37.315056
env_0670,Delhi,R000930,28.575765,77.186546,28.606286,77.194902,2025-11-14T16:00:00,2025-11-14T17:00:00,afternoon,Friday,1.13,49,36.9,55.9,Rain,2,0.88,Good,1.0,True,Protest,9,12.6,0.32,35.0,67,81,1.121,1.14,2025-11-13T11:04:37.315101
env_0671,Mumbai,R000332,19.073931,72.883453,19.053793,72.844335,2025-11-14T07:00:00,2025-11-14T08:00:00,morning,Thursday,1.45,20,20.8,88.8,Clear,0,1.0,Good,1.0,False,None,0,88.0,2.98,34.6,61,131,1.345,1.45,2025-11-13T11:04:37.315145
env_0672,Mumbai,R000325,19.108777,72.896145,19.090204,72.849884,2025-11-14T15:00:00,2025-11-14T16:00:00,afternoon,Monday,1.02,25,15.3,66.3,Fog,1,0.9,UnderConstruction,1.2,False,None,0,231.7,9.84,27.9,90,128,1.168,1.1,2025-11-13T11:04:37.315188
env_0673,Chennai,R000133,13.069789,80.279712,13.110538,80.255503,2025-11-14T15:00:00,2025-11-14T16:00:00,afternoon,Thursday,1.56,41,15.3,87.9,Clear,0,1.0,Poor,1.15,False,None,0,5.8,0.51,22.8,47,181,1.558,1.79,2025-11-13T11:04:37.315233
env_0674,Bengaluru,R000080,12.942322,77.62521,12.995268,77.585857,2025-11-14T13:00:00,2025-11-14T14:00:00,afternoon,Monday,1.2,45,34.8,54.0,Clear,0,1.0,Good,1.0,False,None,0,157.5,4.58,31.4,68,77,1.186,1.2,2025-11-13T11:04:37.315282
env_0675,Delhi,R000063,28.650743,77.169818,28.598172,77.16508,2025-11-14T08:00:00,2025-11-14T09:00:00,morning,Tuesday,1.26,62,24.5,61.1,Clear,0,1.0,Good,1.0,True,Accident,14,111.5,4.3,25.9,59,101,1.428,1.55,2025-11-13T11:04:37.315331
env_0676,Hyderabad,R000359,17.346421,78.456355,17.336743,78.48021,2025-11-14T17:00:00,2025-11-14T18:00:00,evening,Friday,1.57,55,19.5,81.7,Clear,0,1.0,Good,1.0,False,None,0,170.6,8.52,36.0,89,101,1.484,1.57,2025-11-13T11:04:37.315377
env_0677,Chennai,R000825,13.048358,80.301687,13.126574,80.312897,2025-11-14T19:00:00,2025-11-14T20:00:00,evening,Thursday,1.19,29,14.9,76.3,Clear,0,1.0,Poor,1.15,False,None,0,145.1,13.24,35.7,65,156,1.391,1.37,2025-11-13T11:04:37.315421
env_0678,Hyderabad,R000206,17.36606,78.469733,17.393931,78.51221,2025-11-14T09:00:00,2025-11-14T10:00:00,morning,Monday,1.2,72,31.9,55.6,Clear,0,1.0,Good,1.0,False,None,0,177.7,6.75,35.2,44,233,1.208,1.2,2025-11-13T11:04:37.315466
env_0679,Chennai,R000553,13.090117,80.252205,13.099471,80.291473,2025-11-14T16:00:00,2025-11-14T17:00:00,afternoon,Sunday,0.95,42,38.3,72.6,Rain,2,0.88,Good,1.0,False,None,0,247.4,6.53,27.5,78,185,0.973,0.84,2025-11-13T11:04:37.315511
env_0680,Hyderabad,R000459,17.399803,78.456566,17.394032,78.505216,2025-11-14T19:00:00,2025-11-14T20:00:00,evening,Thursday,1.34,47,13.9,90.9,Fog,1,0.9,Good,1.0,False,None,0,286.0,11.65,30.0,55,109,1.264,1.21,2025-11-13T11:04:37.315557
env_0681,Delhi,R000661,28.607589,77.180094,28.632788,77.210539,2025-11-14T15:00:00,2025-11-14T16:00:00,afternoon,Friday,1.31,24,38.1,70.1,Clear,0,1.0,Moderate,1.08,False,None,0,53.7,2.34,35.8,82,85,1.31,1.41,2025-11-13T11:04:37.315602
env_0682,Bengaluru,R000439,12.968327,77.596157,13.003581,77.598655,2025-11-14T11:00:00,2025-11-14T12:00:00,morning,Monday,0.88,17,50.5,79.7,Rain,2,0.88,Moderate,1.08,False,None,0,81.5,2.3,34.6,74,71,0.931,0.84,2025-11-13T11:04:37.315646
env_0683,Delhi,R000757,28.632335,77.234093,28.621056,77.218547,2025-11-14T20:00:00,2025-11-14T21:00:00,evening,Tuesday,1.61,20,30.5,93.3,Rain,2,0.88,Good,1.0,False,None,0,289.6,7.65,29.1,44,189,1.391,1.42,2025-11-13T11:04:37.315691
env_0684,Hyderabad,R000533,17.365411,78.450524,17.410783,78.481829,2025-11-14T17:00:00,2025-11-14T18:00:00,evening,Friday,1.26,39,27.8,69.8,Clear,0,1.0,Good,1.0,True,Accident,6,244.5,13.75,22.7,70,131,1.41,1.39,2025-11-13T11:04:37.315737
env_0685,Hyderabad,R000192,17.417881,78.454683,17.353891,78.493043,2025-11-14T15:00:00,2025-11-14T16:00:00,afternoon,Friday,1.16,92,33.1,92.0,Clear,0,1.0,Good,1.0,False,None,0,84.8,5.67,31.4,75,179,1.169,1.16,2025-11-13T11:04:37.315781
env_0686,Delhi,R000949,28.636521,77.19821,28.658227,77.226028,2025-11-14T21:00:00,2025-11-14T22:00:00,evening,Saturday,1.37,44,12.1,66.0,Rain,2,0.88,Good,1.0,False,None,0,238.1,10.49,27.0,42,176,1.272,1.21,2025-11-13T11:04:37.315826
env_0687,Chennai,R000509,13.050403,80.249112,13.122076,80.289793,2025-11-14T13:00:00,2025-11-14T14:00:00,afternoon,Wednesday,1.45,55,12.9,91.9,Clear,0,1.0,Poor,1.15,False,None,0,194.1,12.56,31.0,78,157,1.595,1.67,2025-11-13T11:04:37.315871
env_0688,Pune,R000580,18.553909,73.844331,18.52508,73.878735,2025-11-14T19:00:00,2025-11-14T20:00:00,evening,Monday,1.04,75,24.9,52.9,Clear,0,1.0,Moderate,1.08,False,None,0,47.0,1.19,27.0,88,112,1.096,1.12,2025-11-13T11:04:37.315915
env_0689,Pune,R000833,18.497922,73.861371,18.470434,73.903466,2025-11-14T13:00:00,2025-11-14T14:00:00,afternoon,Wednesday,1.28,78,30.8,60.3,Clear,0,1.0,Good,1.0,False,None,0,121.6,8.36,35.8,73,163,1.28,1.28,2025-11-13T11:04:37.315960
env_0690,Chennai,R001180,13.039515,80.222905,13.116002,80.229618,2025-11-14T08:00:00,2025-11-14T09:00:00,morning,Tuesday,1.7,24,20.9,84.1,Rain,2,0.88,Good,1.0,False,None,0,181.9,5.28,36.0,53,232,1.423,1.5,2025-11-13T11:04:37.316004
env_0691,Hyderabad,R000222,17.358265,78.484211,17.375763,78.436742,2025-11-14T11:00:00,2025-11-14T12:00:00,morning,Tuesday,0.84,42,31.2,73.0,Clear,0,1.0,Moderate,1.08,False,None,0,273.5,13.14,35.4,88,127,1.068,0.91,2025-11-13T11:04:37.316053
env_0692,Hyderabad,R000297,17.361218,78.498328,17.377892,78.501729,2025-11-14T12:00:00,2025-11-14T13:00:00,afternoon,Saturday,1.06,13,40.2,68.7,Rain,2,0.88,Good,1.0,False,None,0,269.5,7.1,22.9,73,82,1.042,0.93,2025-11-13T11:04:37.316086
env_0693,Pune,R000530,18.529855,73.864023,18.525062,73.810883,2025-11-14T06:00:00,2025-11-14T07:00:00,morning,Sunday,1.16,80,17.3,62.2,Clear,0,1.0,Good,1.0,False,None,0,35.9,2.14,26.6,51,150,1.133,1.16,2025-11-13T11:04:37.316116
env_0694,Pune,R000772,18.565118,73.861292,18.532047,73.86054,2025-11-14T13:00:00,2025-11-14T14:00:00,afternoon,Saturday,1.68,60,23.4,74.7,Clear,0,1.0,Good,1.0,False,None,0,208.2,5.78,26.6,77,116,1.534,1.68,2025-11-13T11:04:37.316147
env_0695,Mumbai,R000101,19.037065,72.88907,19.098238,72.895652,2025-11-14T07:00:00,2025-11-14T08:00:00,morning,Sunday,1.42,71,35.1,61.1,Fog,1,0.9,Poor,1.15,True,Accident,7,145.0,6.39,32.2,54,202,1.512,1.64,2025-11-13T11:04:37.316183
env_0696,Chennai,R001138,13.11345,80.241414,13.064139,80.261779,2025-11-14T10:00:00,2025-11-14T11:00:00,morning,Monday,1.26,43,21.0,77.0,Clear,0,1.0,Good,1.0,True,Protest,25,173.9,5.08,26.2,77,114,1.604,1.79,2025-11-13T11:04:37.316232
env_0697,Delhi,R000097,28.593232,77.196634,28.601404,77.245518,2025-11-14T19:00:00,2025-11-14T20:00:00,evening,Thursday,1.25,16,21.2,69.6,Clear,0,1.0,Poor,1.15,False,None,0,97.9,2.72,28.9,68,137,1.335,1.44,2025-11-13T11:04:37.316263
